id8102,year,outcome,outcmyear,switcher,instresp,xl_area,age1_fav,age2_fav,age3_fav,age4_fav,age5_fav,age6_fav,age7_fav,age8_fav,age9_fav,age10_fav,age11_fav,age12_fav,age1_opp,age2_opp,age3_opp,age4_opp,age5_opp,age6_opp,age7_opp,age8_opp,age9_opp,age10_opp,age11_opp,age12_opp,age1_dk,age2_dk,age3_dk,age4_dk,age5_dk,age6_dk,age7_dk,age8_dk,age9_dk,age10_dk,age11_dk,age12_dk,edu1_fav,edu2_fav,edu3_fav,edu4_fav,edu5_fav,edu6_fav,edu7_fav,edu8_fav,edu9_fav,edu10_fav,edu11_fav,edu12_fav,edu1_opp,edu2_opp,edu3_opp,edu4_opp,edu5_opp,edu6_opp,edu7_opp,edu8_opp,edu9_opp,edu10_opp,edu11_opp,edu12_opp,edu1_dk,edu2_dk,edu3_dk,edu4_dk,edu5_dk,edu6_dk,edu7_dk,edu8_dk,edu9_dk,edu10_dk,edu11_dk,edu12_dk,inc1_fav,inc2_fav,inc3_fav,inc4_fav,inc5_fav,inc6_fav,inc7_fav,inc8_fav,inc9_fav,inc10_fav,inc11_fav,inc12_fav,inc1_opp,inc2_opp,inc3_opp,inc4_opp,inc5_opp,inc6_opp,inc7_opp,inc8_opp,inc9_opp,inc10_opp,inc11_opp,inc12_opp,inc1_dk,inc2_dk,inc3_dk,inc4_dk,inc5_dk,inc6_dk,inc7_dk,inc8_dk,inc9_dk,inc10_dk,inc11_dk,inc12_dk,white_fav,black_fav,hispa_fav,asina_fav,white_opp,black_opp,hispa_opp,asina_opp,white_dk,black_dk,hispa_dk,asian_dk,pid1_fav,pid2_fav,pid3_fav,pid4_fav,pid5_fav,pid6_fav,pid7_fav,pid1_opp,pid2_opp,pid3_opp,pid4_opp,pid5_opp,pid6_opp,pid7_opp,pid1_dk,pid2_dk,pid3_dk,pid4_dk,pid5_dk,pid6_dk,pid7_dk,ideo1_fav,ideo2_fav,ideo3_fav,ideo4_fav,ideo5_fav,ideo6_fav,ideo7_fav,ideo1_opp,ideo2_opp,ideo3_opp,ideo4_opp,ideo5_opp,ideo6_opp,ideo7_opp,ideo1_dk,ideo2_dk,ideo3_dk,ideo4_dk,ideo5_dk,ideo6_dk,ideo7_dk,male_fav,female_fav,male_opp,female_opp,male_dk,female_dk,protes_fav,cathlc_fav,jewish_fav,seculr_fav,protes_opp,cathlc_opp,jewish_opp,seculr_opp,protes_dk,cathlc_dk,jewish_dk,seculr_dk,east_fav,south_fav,midwst_fav,west_fav,east_opp,south_opp,midwst_opp,west_opp,east_dk,south_dk,midwst_dk,west_dk,nounn_fav,union_fav,nounn_opp,union_opp,nounn_dk,union_dk,pred10_sw,pred30_sw,pred50_sw,pred70_sw,pred90_sw,predall_sw,intgrp_stfav,intgrp_swfav,intgrp_stopp,intgrp_swopp,aarp,aflcio,airlines,american_bankers_association,american_councilof_life_insurance,american_farm_bureau_federation,american_federationof_state_countyand_municipal_employees,american_hospital_association,american_israel_public_affairs_committee,american_legion,american_medical_association,associationof_trial_lawyers,automobilecompanies,chamberof_commerce,christian_coalition,computersoftwareandhardware,credit_union_national_association,defensecontractors,electriccompanies,health_insurance_association,independent_insurance_agentsof_america,international_brotherhoodof_teamsters,motion_picture_associationof_america,national_associationof_broadcasters,national_associationof_home_builders,national_associationof_manufacturers,national_associationof_realtors,national_beer_wholesalers_association,national_education_association,national_federationof_independent_business,national_governors_association,national_restaurant_association,national_rifle_association,national_rightto_life_committee,oil_companies,pharmaceutical_research_manufacturers,recording_industry_association,securitiesandinvestmentcompanies,telephonecompanies,tobbacocompanies,united_auto_workersunion,universities,veteransof_foreign_warsofthe_u_s,ecyn,swyn,fpyn,rlyn,gnyn,question_text,policy_change,intgrp_align,intgrp_align_norm,pred10_norm,pred50_norm,pred90_norm,mass_intgrp_stfav,mass_intgrp_swfav,mass_intgrp_stopp,mass_intgrp_swopp,bus_intgrp_stfav,bus_intgrp_swfav,bus_intgrp_stopp,bus_intgrp_swopp,mass_intgrp_align,bus_intgrp_align,mass_intgrp_align_norm,bus_intgrp_align_norm
1861,1999,0,NA,0,NA,taxation,45,104,155,130,109,105,NA,NA,NA,NA,NA,NA,33,29,45,28,26,30,NA,NA,NA,NA,NA,NA,15,41,32,22,25,32,NA,NA,NA,NA,NA,NA,6,25,160,204,101,154,NA,NA,NA,NA,NA,NA,5,17,65,63,18,23,NA,NA,NA,NA,NA,NA,7,9,59,57,23,17,NA,NA,NA,NA,NA,NA,17,31,39,83,155,123,171,0,0,0,0,0,14,12,19,27,50,34,26,0,0,0,0,0,11,10,18,26,46,26,22,NA,NA,NA,NA,NA,549,42,33,NA,141,15,20,NA,135,11,11,NA,213,97,44,113,183,NA,NA,39,21,18,44,70,NA,NA,37,13,31,26,65,NA,NA,27,200,282,109,25,NA,NA,12,54,73,38,12,NA,NA,5,51,64,30,9,NA,NA,336,313,94,97,56,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,182,158,144,43,59,41,49,48,52,43,29,NA,NA,NA,NA,NA,NA,0.678138017654419,0.7243984937667847,0.7736141681671143,0.8201590776443481,0.8599495887756348,0.7712518692016601,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Would you generally favor or oppose each of the following proposals as part of this year's federal budget package: Eliminating the so-called marriage penalty in the federal income tax code?,0,0.6931471805599453,0.6090521459927658,0.5689804439486486,0.562940716597663,0.6273321678269116,1,0,0,0,0,0,0,0,0.6931471805599453,0,0.6934264036172708,0.5
1863,1999,0,NA,0,NA,health,67,134,155,140,128,125,NA,NA,NA,NA,NA,NA,24,38,73,38,28,36,NA,NA,NA,NA,NA,NA,2,2,4,2,4,6,NA,NA,NA,NA,NA,NA,15,41,223,240,92,143,NA,NA,NA,NA,NA,NA,3,8,55,77,49,45,NA,NA,NA,NA,NA,NA,0,2,6,7,1,6,NA,NA,NA,NA,NA,NA,35,41,57,104,194,133,150,0,0,0,0,0,3,10,17,29,53,50,65,0,0,0,0,0,4,2,2,3,4,0,4,NA,NA,NA,NA,NA,601,59,49,NA,208,8,11,NA,16,1,4,NA,179,89,71,153,263,NA,NA,107,39,19,26,46,NA,NA,3,3,3,4,9,NA,NA,24,203,328,141,39,NA,NA,18,97,85,32,5,NA,NA,2,5,6,4,2,NA,NA,347,407,133,103,6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,211,179,171,58,72,61,46,5,10,2,5,NA,NA,NA,NA,NA,NA,0.8185882568359375,0.790315568447113,0.7593672275543213,0.7283908128738403,0.6964744925498962,0.7586272716522217,0,0,1,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,Would you generally favor or oppose each of the following proposals as part of this year's federal budget package: Increasing spending on Medicare?,0,-0.6931471805599453,0.3909478540072342,0.6910207124542186,0.5529917188335738,0.499498990463601,0,0,1,0,0,0,0,0,-0.6931471805599453,0,0.3065735963827292,0.5
1864,1999,0,NA,0,NA,soc welfare,66,131,157,139,131,117,NA,NA,NA,NA,NA,NA,26,41,72,36,26,35,NA,NA,NA,NA,NA,NA,1,2,3,5,3,15,NA,NA,NA,NA,NA,NA,12,35,225,239,95,140,NA,NA,NA,NA,NA,NA,4,13,52,79,43,46,NA,NA,NA,NA,NA,NA,2,3,7,6,4,8,NA,NA,NA,NA,NA,NA,32,40,57,111,192,137,143,0,0,0,0,0,7,10,16,22,51,46,72,0,0,0,0,0,3,3,3,3,8,0,4,NA,NA,NA,NA,NA,601,58,49,NA,198,9,13,NA,26,1,2,NA,185,84,73,148,257,NA,NA,99,45,17,29,47,NA,NA,5,2,3,6,14,NA,NA,24,204,328,138,38,NA,NA,20,92,82,31,8,NA,NA,0,9,9,8,0,NA,NA,334,412,140,96,12,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,202,188,168,62,79,47,49,6,12,7,5,NA,NA,NA,NA,NA,NA,0.8076056241989136,0.8088876008987427,0.7865408658981323,0.7389965057373047,0.6547957062721252,0.7593652606010437,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,Would you generally favor or oppose each of the following proposals as part of this year's federal budget package: Increasing spending on Social Security?,0,0.6931471805599453,0.6090521459927658,0.6794373144694192,0.5723583662945168,0.4747742508184101,1,0,0,0,0,0,0,0,0.6931471805599453,0,0.6934264036172708,0.5
1865,1999,0,NA,0,NA,soc welfare,71,124,151,123,90,78,NA,NA,NA,NA,NA,NA,20,44,72,48,51,63,NA,NA,NA,NA,NA,NA,2,6,9,9,19,26,NA,NA,NA,NA,NA,NA,8,31,215,200,89,96,NA,NA,NA,NA,NA,NA,6,11,56,109,40,78,NA,NA,NA,NA,NA,NA,4,9,13,15,13,20,NA,NA,NA,NA,NA,NA,24,35,58,92,159,118,127,0,0,0,0,0,10,14,11,36,79,56,77,0,0,0,0,0,8,4,7,8,13,9,15,NA,NA,NA,NA,NA,504,46,52,NA,260,18,7,NA,61,4,5,NA,166,76,64,117,216,NA,NA,107,47,22,49,76,NA,NA,16,8,7,17,26,NA,NA,24,183,263,121,37,NA,NA,19,106,124,40,6,NA,NA,1,16,32,16,3,NA,NA,304,334,153,147,29,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,175,151,141,70,92,74,65,15,26,17,16,NA,NA,NA,NA,NA,NA,0.7484582662582397,0.7132823467254639,0.680911123752594,0.6510518789291382,0.6237497925758362,0.6834906816482544,1,0,1,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,1,0,0,0,Would you generally favor or oppose each of the following proposals as part of this year's federal budget package: Establishing a new federal retirement program based on funding personal savings accounts for workers?,0,0,0.5,0.6242936899471843,0.5041018990109544,0.4572816190819882,0,0,1,0,1,0,0,0,-0.6931471805599453,0.6931471805599453,0.3065735963827292,0.6090521459927658
1866,1999,2,2001,0,NA,foreign pol,38,78,84,61,38,47,NA,NA,NA,NA,NA,NA,9,30,27,22,19,27,NA,NA,NA,NA,NA,NA,1,4,2,2,3,5,NA,NA,NA,NA,NA,NA,9,27,108,124,34,44,NA,NA,NA,NA,NA,NA,5,15,36,43,18,18,NA,NA,NA,NA,NA,NA,1,5,3,3,1,4,NA,NA,NA,NA,NA,NA,20,19,32,38,91,62,65,0,0,0,0,0,6,3,13,15,29,22,37,0,0,0,0,0,2,1,2,4,4,3,1,NA,NA,NA,NA,NA,280,32,28,NA,114,16,4,NA,12,2,2,NA,88,44,41,56,121,NA,NA,51,21,14,27,24,NA,NA,1,3,1,5,7,NA,NA,27,117,133,53,14,NA,NA,16,63,36,11,6,NA,NA,0,3,8,2,2,NA,NA,164,186,65,72,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,101,75,91,34,51,32,20,2,5,5,5,NA,NA,NA,NA,NA,NA,0.7562763094902039,0.7587005496025085,0.7440617680549622,0.7074658870697021,0.644722580909729,0.7222454190254212,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Would you favor or oppose the US government sending economic aid to help rebuild the Serbian areas bombed by the US in Yugoslavia, if Slobodan Milosevic is removed from power?",1,0,0.5,0.6310184011286873,0.5427420034794599,0.4690253996344212,0,0,0,0,0,0,0,0,0,0,0.5,0.5
1867,1999,0,NA,0,NA,foreign pol,27,32,28,16,7,15,NA,NA,NA,NA,NA,NA,37,72,87,54,41,87,NA,NA,NA,NA,NA,NA,0,0,3,2,1,5,NA,NA,NA,NA,NA,NA,8,10,30,32,23,23,NA,NA,NA,NA,NA,NA,11,52,121,116,38,43,NA,NA,NA,NA,NA,NA,2,1,1,4,1,1,NA,NA,NA,NA,NA,NA,2,1,17,24,34,23,15,0,0,0,0,0,23,29,38,54,87,64,56,0,0,0,0,0,0,3,0,2,1,0,3,NA,NA,NA,NA,NA,93,14,13,NA,304,33,26,NA,9,2,0,NA,31,19,13,16,46,NA,NA,120,52,41,50,120,NA,NA,2,1,2,2,5,NA,NA,10,36,48,23,2,NA,NA,29,122,155,57,12,NA,NA,0,2,5,1,1,NA,NA,61,64,184,198,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,41,28,23,86,118,103,76,5,2,1,3,NA,NA,NA,NA,NA,NA,0.16655558347702026,0.2644628882408142,0.31745511293411255,0.29219943284988403,0.20531225204467773,0.24919705390930175,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,Would you favor or oppose the US government sending economic aid to help rebuild the Serbian areas bombed by the US in Yugoslavia while Slobodan Milosevic is still in power?,0,0,0.5,0.19152803307173777,0.3137347940185314,0.21586208095370213,0,0,0,0,0,0,0,0,0,0,0.5,0.5
1868,1999,2,1999,0,NA,foreign pol,81,163,169,117,84,127,NA,NA,NA,NA,NA,NA,30,50,57,36,24,49,NA,NA,NA,NA,NA,NA,1,2,5,5,1,10,NA,NA,NA,NA,NA,NA,24,73,209,240,89,107,NA,NA,NA,NA,NA,NA,11,32,82,78,22,23,NA,NA,NA,NA,NA,NA,1,5,7,4,4,3,NA,NA,NA,NA,NA,NA,32,36,80,103,184,124,140,0,0,0,0,0,16,19,22,30,57,48,34,0,0,0,0,0,4,2,1,3,4,2,3,NA,NA,NA,NA,NA,590,73,55,NA,199,25,18,NA,23,0,0,NA,198,94,85,112,260,NA,NA,84,43,26,42,54,NA,NA,10,3,1,2,8,NA,NA,49,242,292,117,23,NA,NA,29,92,85,26,12,NA,NA,4,9,8,2,2,NA,NA,362,387,124,125,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,230,167,170,54,80,70,45,8,7,7,2,NA,NA,NA,NA,NA,NA,0.7228449583053589,0.7451465725898743,0.7604982852935791,0.771919846534729,0.7750602960586548,0.7550939917564392,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,Would you favor or oppose the US government sending economic aid to help rebuild the area that the refugees will return to in Kosovo?,1,0,0.5,0.6031751439392802,0.5537664301517651,0.5522972906955528,0,0,0,0,0,0,0,0,0,0,0.5,0.5
1869,1999,0,NA,0,NA,guns,80,178,190,139,85,158,NA,NA,NA,NA,NA,NA,32,37,38,19,23,22,NA,NA,NA,NA,NA,NA,0,1,3,0,0,6,NA,NA,NA,NA,NA,NA,23,95,246,260,96,111,NA,NA,NA,NA,NA,NA,14,11,50,59,19,22,NA,NA,NA,NA,NA,NA,0,3,3,4,0,0,NA,NA,NA,NA,NA,NA,46,46,88,111,204,141,140,0,0,0,0,0,6,10,15,25,39,31,34,0,0,0,0,0,0,1,0,1,2,1,3,NA,NA,NA,NA,NA,659,86,59,NA,142,13,14,NA,10,0,0,NA,225,107,85,138,282,NA,NA,63,32,24,17,38,NA,NA,4,1,3,0,3,NA,NA,56,276,311,136,32,NA,NA,26,59,69,9,6,NA,NA,0,7,3,0,0,NA,NA,369,468,115,59,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,261,195,179,37,52,49,35,4,4,0,3,NA,NA,NA,NA,NA,NA,0.847255289554596,0.8394288420677185,0.8286394476890564,0.8184943795204163,0.8053791522979736,0.8278394222259522,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,Please tell me whether you would generally favor or oppose each of the following proposals which some people have made to reduce the amount of gun violence. How about: raise the minimum age for hand gun possession to 21 years of age?,0,-0.6931471805599453,0.3909478540072342,0.724098895752677,0.6063238366400493,0.5760834232071413,0,0,1,0,0,0,0,0,-0.6931471805599453,0,0.3065735963827292,0.5
1870,1999,0,NA,0,NA,guns,53,118,135,99,59,111,NA,NA,NA,NA,NA,NA,58,86,84,51,47,64,NA,NA,NA,NA,NA,NA,1,12,12,8,3,11,NA,NA,NA,NA,NA,NA,22,52,167,190,65,82,NA,NA,NA,NA,NA,NA,13,46,122,124,43,43,NA,NA,NA,NA,NA,NA,1,11,10,8,7,8,NA,NA,NA,NA,NA,NA,31,32,52,76,143,105,107,0,0,0,0,0,19,22,48,52,94,62,61,0,0,0,0,0,1,3,3,9,9,6,9,NA,NA,NA,NA,NA,463,62,34,NA,313,32,36,NA,36,5,2,NA,170,72,55,81,201,NA,NA,109,63,47,71,107,NA,NA,14,5,10,3,15,NA,NA,49,202,206,91,18,NA,NA,30,124,157,49,20,NA,NA,3,17,21,5,0,NA,NA,255,324,216,180,20,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,158,144,130,86,143,90,78,11,16,10,10,NA,NA,NA,NA,NA,NA,0.5748195052146912,0.5839321613311768,0.599195122718811,0.6179517507553101,0.6418137550354004,0.6035424590110778,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,Please tell me whether you would generally favor or oppose each of the following proposals which some people have made to reduce the amount of gun violence. How about: hold the parents legally responsible if their children commit crimes with the parents guns?,0,-0.6931471805599453,0.3909478540072342,0.49788188489246493,0.4596358054078769,0.4673791369081799,0,0,1,0,0,0,0,0,-0.6931471805599453,0,0.3065735963827292,0.5
1871,1999,0,NA,0,NA,guns,92,188,199,138,93,153,NA,NA,NA,NA,NA,NA,20,23,33,18,15,29,NA,NA,NA,NA,NA,NA,0,4,0,1,0,4,NA,NA,NA,NA,NA,NA,26,94,262,269,98,116,NA,NA,NA,NA,NA,NA,10,15,33,50,16,14,NA,NA,NA,NA,NA,NA,0,0,4,3,1,2,NA,NA,NA,NA,NA,NA,47,45,87,123,214,149,151,0,0,0,0,0,5,11,16,13,28,24,22,0,0,0,0,0,0,1,1,1,3,0,4,NA,NA,NA,NA,NA,684,88,67,NA,121,9,5,NA,7,1,1,NA,244,109,83,144,291,NA,NA,45,30,25,11,29,NA,NA,3,1,3,0,3,NA,NA,60,285,341,135,27,NA,NA,21,52,42,9,10,NA,NA,1,6,1,1,0,NA,NA,378,492,108,33,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,272,202,185,28,42,39,31,3,3,2,2,NA,NA,NA,NA,NA,NA,0.860998809337616,0.8753820061683655,0.8800053596496582,0.8771224617958069,0.8641131520271301,0.8715243577957154,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,Please tell me whether you would generally favor or oppose each of the following proposals which some people have made to reduce the amount of gun violence. How about: require safety locks or trigger guards to be included with all new hand gun purchases?,0,-0.6931471805599453,0.3909478540072342,0.7417862202168435,0.6583643671247247,0.6318789464587558,0,0,1,0,0,0,0,0,-0.6931471805599453,0,0.3065735963827292,0.5
1872,1999,0,NA,0,NA,guns,65,153,174,117,70,108,NA,NA,NA,NA,NA,NA,42,58,54,36,37,68,NA,NA,NA,NA,NA,NA,5,4,4,5,2,10,NA,NA,NA,NA,NA,NA,19,56,211,215,83,107,NA,NA,NA,NA,NA,NA,10,50,84,99,27,24,NA,NA,NA,NA,NA,NA,7,3,4,8,5,2,NA,NA,NA,NA,NA,NA,36,40,62,90,179,107,133,0,0,0,0,0,15,11,38,42,62,63,41,0,0,0,0,0,1,6,4,5,4,4,3,NA,NA,NA,NA,NA,559,72,43,NA,228,22,29,NA,25,4,0,NA,172,88,70,123,238,NA,NA,114,52,30,27,72,NA,NA,6,0,12,5,12,NA,NA,44,218,270,121,23,NA,NA,36,112,101,24,13,NA,NA,1,12,13,1,1,NA,NA,294,398,182,113,14,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,221,160,144,59,91,81,64,18,5,3,10,NA,NA,NA,NA,NA,NA,0.699486494064331,0.6888124942779541,0.6904774904251099,0.7069928646087646,0.7344266176223755,0.704039192199707,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,Please tell me whether you would generally favor or oppose each of the following proposals which some people have made to reduce the amount of gun violence. How about: ban the importing of high capacity ammunition clips?,0,-0.6931471805599453,0.3909478540072342,0.584945010139034,0.5096488203088698,0.5237373279151244,0,0,1,0,0,0,0,0,-0.6931471805599453,0,0.3065735963827292,0.5
1874,1999,0,NA,0,NA,guns,71,165,175,133,83,147,NA,NA,NA,NA,NA,NA,39,47,52,23,23,31,NA,NA,NA,NA,NA,NA,2,3,4,2,1,8,NA,NA,NA,NA,NA,NA,19,82,244,237,92,105,NA,NA,NA,NA,NA,NA,15,27,53,73,22,26,NA,NA,NA,NA,NA,NA,3,0,2,13,1,1,NA,NA,NA,NA,NA,NA,38,36,79,110,198,124,138,0,0,0,0,0,13,21,23,24,46,42,37,0,0,0,0,0,0,0,1,2,1,8,2,NA,NA,NA,NA,NA,630,74,52,NA,166,23,19,NA,15,2,1,NA,220,106,77,122,258,NA,NA,63,34,30,30,62,NA,NA,9,0,5,3,3,NA,NA,57,270,298,121,20,NA,NA,21,68,80,23,17,NA,NA,4,5,7,1,0,NA,NA,342,440,137,83,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,254,183,163,56,58,54,51,5,5,7,4,NA,NA,NA,NA,NA,NA,0.7365642189979553,0.7856478095054626,0.8018039464950562,0.7974529266357422,0.7664183378219604,0.7775774478912354,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,Please tell me whether you would generally favor or oppose each of the following proposals which some people have made to reduce the amount of gun violence. How about: impose a lifetime ban on gun ownership for any juvenile convicted of a felony?,0,-0.6931471805599453,0.3909478540072342,0.6143232694309966,0.5840304199679359,0.5459450157758557,0,0,1,0,0,0,0,0,-0.6931471805599453,0,0.3065735963827292,0.5
1875,1999,0,NA,0,NA,guns,99,195,207,132,98,148,NA,NA,NA,NA,NA,NA,13,21,24,24,9,33,NA,NA,NA,NA,NA,NA,0,0,0,2,1,5,NA,NA,NA,NA,NA,NA,23,89,263,285,106,118,NA,NA,NA,NA,NA,NA,14,17,33,37,9,13,NA,NA,NA,NA,NA,NA,0,3,2,1,0,1,NA,NA,NA,NA,NA,NA,38,47,89,128,223,146,160,0,0,0,0,0,13,9,14,8,22,28,15,0,0,0,0,0,1,1,0,0,0,0,2,NA,NA,NA,NA,NA,708,86,65,NA,98,11,8,NA,6,2,0,NA,246,122,87,140,295,NA,NA,43,18,24,16,23,NA,NA,4,0,1,0,4,NA,NA,58,295,348,138,28,NA,NA,24,42,34,7,9,NA,NA,0,6,2,0,0,NA,NA,412,478,74,50,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,280,202,193,28,33,40,22,1,4,2,3,NA,NA,NA,NA,NA,NA,0.839931845664978,0.8868504166603088,0.9048486948013306,0.9032025933265686,0.8796376585960388,0.882894241809845,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,Please tell me whether you would generally favor or oppose each of the following proposals which some people have made to reduce the amount of gun violence. How about: mandatory background checks before people--including gun dealers--could buy guns at gun shows?,0,-0.6931471805599453,0.3909478540072342,0.7152031933673472,0.6908306565167087,0.6499469395117574,0,0,1,0,0,0,0,0,-0.6931471805599453,0,0.3065735963827292,0.5
1876,1999,0,NA,0,NA,guns,97,169,180,128,81,144,NA,NA,NA,NA,NA,NA,15,46,49,28,26,38,NA,NA,NA,NA,NA,NA,0,0,2,2,2,3,NA,NA,NA,NA,NA,NA,28,86,245,249,95,100,NA,NA,NA,NA,NA,NA,9,22,50,72,20,31,NA,NA,NA,NA,NA,NA,0,1,3,2,0,2,NA,NA,NA,NA,NA,NA,45,45,89,114,185,138,135,0,0,0,0,0,6,12,15,22,55,35,42,0,0,0,0,0,1,0,0,1,5,1,0,NA,NA,NA,NA,NA,628,91,57,NA,177,6,15,NA,7,1,0,NA,207,97,84,136,284,NA,NA,82,40,26,19,37,NA,NA,4,3,1,0,2,NA,NA,54,253,318,131,29,NA,NA,28,85,65,12,8,NA,NA,0,5,2,2,0,NA,NA,340,469,149,55,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,255,177,172,37,62,62,44,2,1,4,2,NA,NA,NA,NA,NA,NA,0.8446144461631775,0.8159490823745728,0.7914885878562927,0.7761641144752502,0.7693628668785095,0.7995158195495605,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,"Please tell me whether you would generally favor or oppose each of the following proposals which some people have made to reduce the amount of gun violence. How about: the registration of all firearms?"".",0,-0.6931471805599453,0.3909478540072342,0.7208517948307517,0.5760724065383885,0.5480905818675731,0,0,1,0,0,0,0,0,-0.6931471805599453,0,0.3065735963827292,0.5
